index,Name,Roll no.,OS,DAA,ML,Gender,Total,average,Grade,Status
2126,sigydliemw,21BRS1039,30,95,69,F,194,64.66666666666667,C,P
2127,ffijtghaja,21BAI1327,42,98,19,M,159,53.0,D,P
2128,prtdwwpjet,21BRS1421,26,13,82,M,121,40.333333333333336,F,P
2129,edomdcfvuo,21CSE1483,43,44,10,F,97,32.333333333333336,F,F
2130,yyftthryuk,21CSE1207,31,79,85,M,195,65.0,C,P
2131,lngtgzayjm,21CPS1490,74,57,26,M,157,52.333333333333336,D,P
2132,vlelkcgkvs,21BRS1239,24,16,49,M,89,29.666666666666668,F,F
2133,ztjdigtywo,21BAI1172,88,76,9,F,173,57.666666666666664,D,P
2134,csljjtzvup,21CSE1121,64,82,9,F,155,51.666666666666664,D,P
2135,llowevstmh,21BRS1169,8,51,92,M,151,50.333333333333336,E,P
2136,pqqprupbfj,21CSE1481,22,95,60,M,177,59.0,D,P
2137,kxebpxljbb,21BRS1118,62,96,9,F,167,55.666666666666664,D,P
2138,zxlwaljrqt,21CSE1284,75,65,30,M,170,56.666666666666664,D,P
2139,nmsixntjgr,21BRS1111,17,60,67,M,144,48.0,E,P
2140,ualstzfnst,21CPS1003,43,92,16,F,151,50.333333333333336,E,P
2141,vjyveoxsfl,21CPS1181,67,89,19,F,175,58.333333333333336,D,P
2142,cjdtxfvezk,21CSE1435,77,55,51,M,183,61.0,C,P
2143,xfcujahxwj,21BAI1534,12,5,54,M,71,23.666666666666668,F,F
2144,hoxhgigiir,21CPS1520,50,101,78,F,229,76.33333333333333,B,P
2145,eadpauqqzw,21CSE1467,80,73,52,M,205,68.33333333333333,C,P
2146,fspfsqbyjm,21CSE1347,63,45,27,F,135,45.0,E,P
2147,cxhorndiep,21CSE1003,21,17,20,M,58,19.333333333333332,F,F
2148,miriezzvoj,21CPS1563,36,75,21,F,132,44.0,E,P
2149,ccvnvytrkl,21BAI1246,42,61,41,M,144,48.0,E,P
2150,zswexgrncr,21BAI1241,4,64,39,M,107,35.666666666666664,F,F
2151,japkadakss,21CPS1044,81,32,72,M,185,61.666666666666664,C,P
2152,maiwbcojep,21CSE1125,98,38,68,M,204,68.0,C,P
2153,faevmpweut,21CPS1089,42,7,61,M,110,36.666666666666664,F,F
2154,ynatjrhybk,21CPS1363,77,90,86,M,253,84.33333333333333,A,P
2155,kwcwtlncre,21BRS1513,93,52,57,M,202,67.33333333333333,C,P
2156,iyufgvelwg,21BRS1410,101,78,0,F,179,59.666666666666664,D,P
2157,lbrnhtlbcz,21BRS1169,7,34,75,F,116,38.666666666666664,F,F
2158,cnjadunavj,21CPS1335,85,91,85,F,261,87.0,A,P
2159,vtyigrnisl,21BRS1086,88,24,13,M,125,41.666666666666664,E,P
2160,ftngclglrg,21BRS1263,60,52,69,F,181,60.333333333333336,D,P
2161,ohzrwtawzu,21CSE1515,85,9,63,F,157,52.333333333333336,D,P
2162,ybsmillojs,21BAI1505,80,78,69,F,227,75.66666666666667,B,P
2163,hzptfcknlk,21BRS1381,70,39,59,M,168,56.0,D,P
2164,sytisacjgx,21CSE1464,18,77,16,M,111,37.0,F,F
2165,wshoxjomvu,21CPS1445,8,87,47,F,142,47.333333333333336,E,P
2166,yogvscausv,21BRS1268,19,70,38,M,127,42.333333333333336,E,P
2167,ksfamuewvb,21CPS1412,78,75,57,F,210,70.0,C,P
2168,iaoqzswhwx,21BRS1101,40,96,44,M,180,60.0,D,P
2169,ssbgljwetq,21BAI1028,88,96,100,M,284,94.66666666666667,S,P
2170,tiqorajskd,21BRS1224,36,11,62,M,109,36.333333333333336,F,F
2171,okbjkbialc,21BRS1331,65,0,61,M,126,42.0,E,P
2172,bbfwtjlves,21BRS1254,44,86,19,F,149,49.666666666666664,E,P
2173,xbzualvmwl,21BAI1011,7,40,73,M,120,40.0,F,F
2174,lzpqyijrog,21CPS1101,31,40,50,F,121,40.333333333333336,F,P
2175,icnxgbjqwe,21BAI1033,92,24,61,M,177,59.0,D,P
2176,rryddyabxj,21CPS1282,61,90,44,F,195,65.0,C,P
2177,iaegkceqtw,21BRS1093,50,75,86,M,211,70.33333333333333,C,P
2178,vetuqxbcdq,21BAI1010,66,48,51,M,165,55.0,D,P
2179,vkvxbulujd,21BRS1446,76,20,29,M,125,41.666666666666664,E,P
2180,bvrdeelgvm,21CSE1548,56,16,27,F,99,33.0,F,F
2181,ihtpnjoazf,21BAI1432,41,2,37,M,80,26.666666666666668,F,F
2182,hgwejlukcs,21CPS1143,53,78,62,F,193,64.33333333333333,C,P
2183,oicmgixlxw,21BAI1201,69,51,80,F,200,66.66666666666667,C,P
2184,gsedbhxwav,21BAI1219,95,70,87,F,252,84.0,A,P
2185,jzjpxoyaxy,21BAI1412,98,70,96,M,264,88.0,A,P
2186,rwphmpnrss,21CPS1088,85,71,93,M,249,83.0,A,P
2187,ntyitniqib,21BAI1295,43,59,46,F,148,49.333333333333336,E,P
2188,bzrnxuixsu,21BAI1500,32,38,87,F,157,52.333333333333336,D,P
2189,cvkpvvyfyy,21BRS1343,28,85,25,M,138,46.0,E,P
2190,tldijzlexb,21BAI1161,69,36,3,F,108,36.0,F,F
2191,djkjzebnco,21CSE1404,94,16,68,M,178,59.333333333333336,D,P
2192,latltvggen,21BRS1321,77,36,50,M,163,54.333333333333336,D,P
2193,caghxqqyrz,21CPS1377,83,84,30,M,197,65.66666666666667,C,P
2194,zguvdbtkeq,21BRS1063,56,27,89,F,172,57.333333333333336,D,P
2195,ftnugcmmlr,21CPS1330,28,91,23,M,142,47.333333333333336,E,P
2196,ilgbilggox,21CPS1460,13,12,28,F,53,17.666666666666668,F,F
2197,dmjvueegha,21BAI1138,55,64,44,M,163,54.333333333333336,D,P
2198,izjfndqogt,21BAI1450,70,20,53,F,143,47.666666666666664,E,P
2199,iurblwigow,21BRS1124,74,33,28,M,135,45.0,E,P
2200,tdzhdtyjre,21BRS1328,52,71,78,F,201,67.0,C,P
2201,iwivwajert,21CSE1075,30,3,82,F,115,38.333333333333336,F,F
2202,ootkpuuoxq,21CSE1312,49,64,86,F,199,66.33333333333333,C,P
2203,nomartzktn,21CPS1314,68,41,91,F,200,66.66666666666667,C,P
2204,sdufubsioa,21BAI1342,0,72,86,M,158,52.666666666666664,D,P
2205,xsuevqvbsc,21CPS1325,6,69,99,F,174,58.0,D,P
2206,anwrypmnwk,21CPS1089,52,26,56,M,134,44.666666666666664,E,P
2207,nooizcpwsn,21CSE1290,88,88,23,F,199,66.33333333333333,C,P
2208,tjqbqyckuz,21BAI1259,53,95,71,M,219,73.0,B,P
2209,xhyrvmbhfp,21CPS1250,67,24,43,M,134,44.666666666666664,E,P
2210,aprxdheeui,21CSE1490,77,65,7,M,149,49.666666666666664,E,P
2211,jwwfekfika,21CSE1193,60,100,22,F,182,60.666666666666664,D,P
2212,psczgbmono,21CSE1170,29,82,41,M,152,50.666666666666664,E,P
2213,fllgtfhxbs,21CSE1590,41,8,25,M,74,24.666666666666668,F,F
2214,yfkmnezhpu,21CSE1283,8,15,87,F,110,36.666666666666664,F,F
2215,cjxasbidxq,21CPS1428,26,13,66,F,105,35.0,F,F
2216,lpybcjjdtv,21BAI1424,58,36,30,M,124,41.333333333333336,E,P
2217,myqcwosnht,21BRS1556,1,83,67,F,151,50.333333333333336,E,P
2218,spnjszctwb,21BAI1120,81,14,28,F,123,41.0,E,P
2219,wotuxntkva,21BAI1072,98,78,25,F,201,67.0,C,P
2220,wnjstwywox,21BAI1118,60,60,65,F,185,61.666666666666664,C,P
2221,pttddcnagz,21CPS1143,47,27,43,F,117,39.0,F,F
2222,udjsjemaoi,21CPS1205,16,19,20,F,55,18.333333333333332,F,F
2223,pswmtcsoyb,21BAI1097,101,7,81,M,189,63.0,C,P
2224,cstcunvciz,21CSE1323,36,80,73,M,189,63.0,C,P
2225,vmetncutnd,21CSE1341,12,26,48,M,86,28.666666666666668,F,F
2226,laydjnzssy,21BRS1223,34,39,62,M,135,45.0,E,P
2227,toawesbtbv,21BAI1516,14,5,31,M,50,16.666666666666668,F,F
2228,euquorgzpd,21CSE1358,78,20,4,M,102,34.0,F,F
2229,oqseafqqms,21BAI1549,82,85,69,M,236,78.66666666666667,B,P
2230,pkvypsfrtd,21CSE1592,83,74,19,M,176,58.666666666666664,D,P
2231,hulnpeacda,21CSE1242,84,50,46,M,180,60.0,D,P
2232,jhqscagnml,21CPS1331,59,51,78,M,188,62.666666666666664,C,P
2233,oyvkcqgtxi,21CPS1198,38,82,87,M,207,69.0,C,P
2234,czbktlcedn,21BRS1316,37,78,6,F,121,40.333333333333336,F,P
2235,zqplbhaezp,21CPS1136,44,98,70,F,212,70.66666666666667,C,P
2236,piuqxzjjnl,21CPS1597,54,43,2,F,99,33.0,F,F
2237,gbzvjzcppt,21CSE1098,68,101,27,F,196,65.33333333333333,C,P
2238,pdbebmfsmz,21CPS1277,63,48,9,F,120,40.0,F,F
2239,wxvawrqqzj,21CSE1358,40,53,1,F,94,31.333333333333332,F,F
2240,gtyvqklauk,21BAI1011,4,55,82,M,141,47.0,E,P
2241,lthdbpfqhh,21BRS1477,47,20,73,F,140,46.666666666666664,E,P
2242,iaufhwnqsi,21BAI1440,11,90,42,M,143,47.666666666666664,E,P
2243,injwmuseas,21CPS1301,24,93,16,M,133,44.333333333333336,E,P
2244,kiwmhmvisl,21CSE1557,41,19,53,M,113,37.666666666666664,F,F
2245,gnoeiclzwo,21CSE1539,91,73,0,F,164,54.666666666666664,D,P
2246,jnxywvpxvy,21BRS1191,52,14,1,F,67,22.333333333333332,F,F
2247,eaptzhjimg,21BAI1284,82,59,4,M,145,48.333333333333336,E,P
2248,nzshfftsof,21BRS1216,36,9,50,F,95,31.666666666666668,F,F
2249,zzkoqrrgvx,21BRS1148,47,73,5,M,125,41.666666666666664,E,P
2250,grtqslalsw,21CPS1160,94,42,39,F,175,58.333333333333336,D,P
2251,guqpnfpfuz,21BAI1483,54,34,22,F,110,36.666666666666664,F,F
2252,wfhedsxzhi,21BAI1413,2,60,13,F,75,25.0,F,F
2253,jpcwikpdgt,21CSE1444,67,80,63,F,210,70.0,C,P
2254,ielftdphqn,21BRS1416,86,27,5,F,118,39.333333333333336,F,F
2255,lwkdoihtbq,21BAI1026,96,55,59,F,210,70.0,C,P
2256,yyyninnkvb,21BAI1019,56,21,43,F,120,40.0,F,F
2257,lxqyouxcoq,21BAI1275,94,95,77,F,266,88.66666666666667,A,P
2258,eeccuwhhca,21CSE1293,69,38,17,M,124,41.333333333333336,E,P
2259,pfzelcxprn,21BAI1075,27,34,35,M,96,32.0,F,F
2260,wkmaynxgfq,21CSE1241,64,87,34,M,185,61.666666666666664,C,P
2261,dahkogjaem,21BRS1494,99,50,2,M,151,50.333333333333336,E,P
2262,dusngyydjd,21BRS1581,58,47,5,M,110,36.666666666666664,F,F
2263,tuododfpnd,21BAI1021,82,71,95,F,248,82.66666666666667,A,P
2264,cewixwwuzx,21CPS1525,41,50,22,F,113,37.666666666666664,F,F
2265,qbzwsuofry,21CSE1383,86,21,3,M,110,36.666666666666664,F,F
2266,sjpmyfiwyt,21CSE1573,61,47,38,M,146,48.666666666666664,E,P
2267,yzrwshbmey,21BAI1214,90,49,100,F,239,79.66666666666667,B,P
2268,aaviwbrswz,21CPS1180,4,12,66,M,82,27.333333333333332,F,F
2269,bsnfyjjvrl,21BAI1110,0,12,77,M,89,29.666666666666668,F,F
2270,dkvvmkblrq,21CPS1007,75,86,43,M,204,68.0,C,P
2271,wivmnieehm,21CSE1471,57,30,54,F,141,47.0,E,P
2272,jkkxdnyqql,21CSE1552,87,12,48,F,147,49.0,E,P
2273,wknesbgtlc,21CPS1318,17,55,5,M,77,25.666666666666668,F,F
2274,uiunvpzuri,21CPS1101,85,14,91,F,190,63.333333333333336,C,P
2275,isnuzjcxyc,21CPS1091,87,58,84,F,229,76.33333333333333,B,P
2276,pzirghxsvx,21BRS1303,89,34,33,M,156,52.0,D,P
2277,guisbmcwcl,21CSE1107,41,21,36,M,98,32.666666666666664,F,F
2278,kkgbjejfwl,21BRS1542,4,67,79,F,150,50.0,E,P
2279,pptgijwnct,21CPS1157,42,84,36,M,162,54.0,D,P
2280,owzwyuxdpb,21CPS1142,90,32,101,F,223,74.33333333333333,B,P
2281,irgoqmvyqu,21CPS1531,16,25,57,M,98,32.666666666666664,F,F
2282,gdjdaqojss,21CPS1370,62,75,78,F,215,71.66666666666667,B,P
2283,dnogkwiqnh,21CSE1141,11,63,37,M,111,37.0,F,F
2284,ycjzemydsr,21BAI1444,61,31,10,M,102,34.0,F,F
2285,ejzemosida,21CPS1046,8,91,19,F,118,39.333333333333336,F,F
2286,lkavyyuuko,21BRS1065,52,57,77,F,186,62.0,C,P
2287,ynmmbqtjsi,21BRS1507,46,65,12,F,123,41.0,E,P
2288,wediuzwsdk,21BAI1423,52,57,38,F,147,49.0,E,P
2289,vdjlsnopfe,21BAI1055,32,9,46,F,87,29.0,F,F
2290,zppbcivkpy,21BRS1403,71,54,23,M,148,49.333333333333336,E,P
2291,iznipwaiyq,21BAI1115,7,16,66,M,89,29.666666666666668,F,F
2292,lymnhsqlgn,21CSE1198,27,55,25,M,107,35.666666666666664,F,F
2293,zylfdpimjw,21BRS1432,36,39,97,M,172,57.333333333333336,D,P
2294,ckkqgavwle,21BRS1417,72,23,42,M,137,45.666666666666664,E,P
2295,ohcfjlokak,21BRS1184,71,1,17,F,89,29.666666666666668,F,F
2296,mxcfdompib,21CPS1187,70,52,37,M,159,53.0,D,P
2297,suwqjyriql,21CPS1214,42,76,54,M,172,57.333333333333336,D,P
2298,gneevkzarv,21CPS1199,10,11,96,M,117,39.0,F,F
2299,rjngiqrhxi,21CSE1006,45,81,3,M,129,43.0,E,P
2300,deiymixtoy,21CSE1508,85,54,28,F,167,55.666666666666664,D,P
2301,aakwkwytyx,21BRS1170,25,77,24,F,126,42.0,E,P
2302,besqewnvwm,21CPS1424,92,5,32,M,129,43.0,E,P
2303,ztzfdoypgs,21BAI1372,7,37,100,F,144,48.0,E,P
2304,dygpyxxtws,21BRS1479,82,30,89,M,201,67.0,C,P
2305,wjczpotavb,21BRS1562,36,75,30,M,141,47.0,E,P
2306,nuzuamptrj,21BAI1218,50,54,100,M,204,68.0,C,P
2307,mdosjthhno,21CPS1273,78,70,33,F,181,60.333333333333336,D,P
2308,rbktuewiyi,21CPS1320,60,69,79,F,208,69.33333333333333,C,P
2309,dbhbcdguox,21BAI1390,55,9,50,F,114,38.0,F,F
2310,pdkxgwgntk,21BAI1212,64,42,18,M,124,41.333333333333336,E,P
2311,npdgaigshh,21CSE1590,35,22,101,F,158,52.666666666666664,D,P
2312,kyemnazagn,21CSE1452,39,46,40,M,125,41.666666666666664,E,P
2313,fkabslybbh,21CPS1096,58,46,36,M,140,46.666666666666664,E,P
2314,ixcvhnvtsp,21BAI1549,45,54,74,F,173,57.666666666666664,D,P
2315,ldlspixtjq,21BAI1595,3,47,9,F,59,19.666666666666668,F,F
2316,helhtxcvbz,21BAI1056,10,27,69,M,106,35.333333333333336,F,F
2317,fbcqjvkusw,21CPS1497,1,2,4,M,7,2.3333333333333335,F,F
2318,rlfedvhapc,21CPS1417,53,23,86,F,162,54.0,D,P
2319,pnpowktgur,21BAI1070,76,66,58,M,200,66.66666666666667,C,P
2320,uzkuoltgso,21CSE1129,92,1,40,M,133,44.333333333333336,E,P
2321,bfefujqzyx,21CSE1514,89,25,75,F,189,63.0,C,P
2322,ehkpjbnfld,21BRS1073,39,11,94,M,144,48.0,E,P
2323,lpvfuxgirn,21CPS1232,53,37,29,M,119,39.666666666666664,F,F
2324,tjqdmxxrvv,21CPS1096,61,31,94,F,186,62.0,C,P
2325,jxktkznlcq,21CSE1131,15,100,15,F,130,43.333333333333336,E,P
2326,zyrxaiclss,21CSE1186,2,15,48,F,65,21.666666666666668,F,F
2327,bitnhivcuj,21BRS1265,88,50,39,F,177,59.0,D,P
2328,lyijaqqemk,21CSE1138,20,87,25,F,132,44.0,E,P
2329,mjpugqpvwg,21BAI1039,83,36,8,F,127,42.333333333333336,E,P
2330,zgtedzvsjh,21BAI1452,26,17,73,M,116,38.666666666666664,F,F
2331,hjztmuwyla,21BAI1489,15,21,26,M,62,20.666666666666668,F,F
2332,anpzmanjku,21CPS1440,9,84,33,F,126,42.0,E,P
2333,anqljdxswm,21CPS1295,2,11,23,F,36,12.0,F,F
2334,hygtskjdju,21CSE1498,101,15,33,M,149,49.666666666666664,E,P
2335,ebxhnfkxty,21CPS1247,37,28,80,F,145,48.333333333333336,E,P
2336,osnhqzvdth,21BRS1118,94,10,46,M,150,50.0,E,P
2337,stamogcbgk,21CPS1128,91,91,77,M,259,86.33333333333333,A,P
2338,eeqcsvocpb,21CSE1310,85,65,44,M,194,64.66666666666667,C,P
2339,jokprmiupl,21BAI1310,58,47,40,M,145,48.333333333333336,E,P
2340,oquccnocjm,21CPS1418,26,95,72,M,193,64.33333333333333,C,P
2341,fkpeqhcyei,21BAI1069,73,26,64,M,163,54.333333333333336,D,P
2342,tgbqzqibtn,21BAI1463,15,6,82,F,103,34.333333333333336,F,F
2343,kwghexzbvk,21BAI1289,0,43,41,F,84,28.0,F,F
2344,xlshdhmepv,21CPS1502,33,26,80,F,139,46.333333333333336,E,P
2345,platvfkjrq,21CPS1204,79,52,83,F,214,71.33333333333333,B,P
2346,jbjbhgjmgx,21BRS1414,15,53,10,F,78,26.0,F,F
2347,divomecoek,21BAI1467,57,83,44,F,184,61.333333333333336,C,P
2348,nmwrexzsqr,21CSE1099,56,3,62,M,121,40.333333333333336,F,P
2349,zfwkdrmzik,21BRS1260,79,16,25,M,120,40.0,F,F
2350,zkziemeerk,21CPS1569,96,80,30,F,206,68.66666666666667,C,P
2351,qsacdcgucw,21BAI1116,27,59,19,F,105,35.0,F,F
2352,cqyqldlgza,21BRS1228,86,64,19,F,169,56.333333333333336,D,P
2353,qkscpwzfqn,21BAI1367,12,34,36,F,82,27.333333333333332,F,F
2354,vbwoiqrrkp,21BAI1298,65,68,17,F,150,50.0,E,P
2355,mccbqmupgr,21BRS1043,65,61,27,M,153,51.0,D,P
2356,jdebanucut,21CPS1375,44,69,77,M,190,63.333333333333336,C,P
2357,slzwopucyt,21CSE1097,52,95,83,F,230,76.66666666666667,B,P
2358,qjcrluldrf,21BRS1404,63,66,16,F,145,48.333333333333336,E,P
2359,xylglbzvgz,21BAI1045,72,40,73,F,185,61.666666666666664,C,P
2360,jjdvwmmnso,21CSE1225,54,18,74,M,146,48.666666666666664,E,P
2361,stqmsjtggk,21CPS1578,31,90,46,F,167,55.666666666666664,D,P
2362,qrqrbzgzce,21BRS1039,17,53,94,F,164,54.666666666666664,D,P
2363,kvdirmgdiw,21BRS1137,7,47,32,M,86,28.666666666666668,F,F
2364,xgjnzajipl,21CSE1440,55,69,67,F,191,63.666666666666664,C,P
2365,xrfgitbsyy,21CPS1322,67,58,65,F,190,63.333333333333336,C,P
2366,oxagkykieh,21CSE1399,71,80,71,F,222,74.0,B,P
2367,kouxdytyup,21BRS1156,61,34,24,M,119,39.666666666666664,F,F
2368,sogqlgsxzd,21CPS1304,3,38,96,F,137,45.666666666666664,E,P
2369,erfcivncrl,21BAI1316,14,84,13,F,111,37.0,F,F
2370,vnwaomlqji,21CSE1177,35,98,56,M,189,63.0,C,P
2371,qrllgqfqei,21BAI1437,34,67,77,F,178,59.333333333333336,D,P
2372,bssffqtrcs,21BRS1313,33,0,49,M,82,27.333333333333332,F,F
2373,piowclcwhh,21BAI1158,6,54,15,M,75,25.0,F,F
2374,fujgeqokxh,21BAI1579,86,22,36,M,144,48.0,E,P
2375,ivzbcbmkus,21BAI1489,96,69,25,F,190,63.333333333333336,C,P
2376,hewmvleaqy,21CSE1162,5,2,2,F,9,3.0,F,F
2377,saeagpbkhh,21BRS1133,53,13,39,F,105,35.0,F,F
2378,tidhldmjks,21CSE1207,15,46,21,F,82,27.333333333333332,F,F
2379,fyqetenhvr,21BAI1091,58,50,61,M,169,56.333333333333336,D,P
2380,sjbgllgaxn,21CPS1518,42,72,47,M,161,53.666666666666664,D,P
2381,hxlqisefuf,21CPS1201,3,29,64,F,96,32.0,F,F
2382,sorbgviluc,21BAI1218,50,90,96,M,236,78.66666666666667,B,P
2383,jbnauansbm,21BAI1216,96,12,15,F,123,41.0,E,P
2384,kvbzklxojf,21BRS1567,66,28,92,M,186,62.0,C,P
2385,nqbbdfvite,21CSE1472,43,29,40,M,112,37.333333333333336,F,F
2386,prfstvnhvp,21CPS1552,17,47,80,F,144,48.0,E,P
2387,xtqorradra,21BRS1591,29,18,57,M,104,34.666666666666664,F,F
2388,avrdjmdepb,21BAI1401,29,56,39,F,124,41.333333333333336,E,P
2389,zccihzpyru,21BAI1440,94,98,34,M,226,75.33333333333333,B,P
2390,giuzrpzbhp,21CSE1202,24,8,19,M,51,17.0,F,F
2391,enmezgozeo,21CSE1385,4,71,41,F,116,38.666666666666664,F,F
2392,kqhtzjsbbd,21CPS1445,54,35,72,M,161,53.666666666666664,D,P
2393,cvzfqvhxqq,21BAI1411,54,12,20,F,86,28.666666666666668,F,F
2394,yfsreearii,21CPS1504,92,54,50,M,196,65.33333333333333,C,P
2395,zlcbswptxe,21CSE1588,58,36,69,F,163,54.333333333333336,D,P
2396,rchqpyygkp,21BAI1155,30,13,3,F,46,15.333333333333334,F,F
2397,ipnpydrksr,21CPS1096,10,49,68,M,127,42.333333333333336,E,P
2398,fwksktbbqw,21CPS1122,23,42,2,M,67,22.333333333333332,F,F
2399,jhmicoznbv,21CSE1182,70,13,20,M,103,34.333333333333336,F,F
2400,dravrqpsdi,21CPS1249,46,32,3,F,81,27.0,F,F
2401,amcodqeypb,21BRS1219,87,65,12,M,164,54.666666666666664,D,P
2402,byqoqbzcmd,21BAI1328,83,25,97,M,205,68.33333333333333,C,P
2403,wepyinfkdf,21CSE1033,17,17,52,F,86,28.666666666666668,F,F
2404,sisklmphia,21CPS1117,87,95,69,M,251,83.66666666666667,A,P
2405,lyvktzuznv,21CSE1004,73,51,56,M,180,60.0,D,P
2406,lsyxoadpoa,21CSE1134,98,81,21,M,200,66.66666666666667,C,P
2407,snrujdgqjk,21BAI1135,81,43,19,F,143,47.666666666666664,E,P
2408,pwcguobpmh,21CSE1267,45,64,27,F,136,45.333333333333336,E,P
2409,xyansyebrk,21BRS1290,60,4,3,M,67,22.333333333333332,F,F
2410,yxhavjofpw,21CSE1205,16,90,25,F,131,43.666666666666664,E,P
2411,pgidbjuxlx,21BRS1361,93,33,32,M,158,52.666666666666664,D,P
2412,fnlvcpkcxo,21BAI1063,37,75,54,F,166,55.333333333333336,D,P
2413,uesrbbtzyh,21BAI1027,72,81,45,M,198,66.0,C,P
2414,neumtefwcx,21BAI1499,20,19,62,M,101,33.666666666666664,F,F
2415,rsfuytcigz,21BAI1491,56,27,62,M,145,48.333333333333336,E,P
2416,ipeqblpioj,21CSE1406,30,94,27,F,151,50.333333333333336,E,P
2417,sydygmouhm,21CSE1551,52,82,3,M,137,45.666666666666664,E,P
2418,falkcjksxo,21CPS1179,54,44,20,F,118,39.333333333333336,F,F
2419,wcbpdiheoz,21CPS1478,71,20,54,M,145,48.333333333333336,E,P
2420,wbvradafbo,21CPS1225,97,62,75,M,234,78.0,B,P
2421,uamehfbhcl,21CSE1045,12,6,72,M,90,30.0,F,F
2422,lnmgczwmgr,21CPS1511,10,6,36,M,52,17.333333333333332,F,F
2423,gtgeiolpdt,21BAI1381,83,7,63,F,153,51.0,D,P
2424,yfvqdncqdc,21BRS1162,15,98,46,F,159,53.0,D,P
2425,kneztfvkdi,21CPS1463,47,23,65,M,135,45.0,E,P
2426,qfqslghwrt,21CPS1026,6,32,76,F,114,38.0,F,F
2427,dcqgzwthnt,21CSE1268,77,52,62,M,191,63.666666666666664,C,P
2428,rhopxqufxr,21CSE1296,85,68,68,F,221,73.66666666666667,B,P
2429,hklnaknvde,21CSE1298,3,99,24,F,126,42.0,E,P
2430,hdcdbzboen,21BAI1214,50,5,28,M,83,27.666666666666668,F,F
2431,oqavogfmni,21CPS1150,3,13,97,M,113,37.666666666666664,F,F
2432,ppjlidbaoy,21BRS1079,84,30,84,F,198,66.0,C,P
2433,ntovdgkalp,21CSE1574,8,60,19,M,87,29.0,F,F
2434,pujizlfgup,21CSE1088,58,30,71,M,159,53.0,D,P
2435,vzjvknxjci,21CSE1047,49,85,52,F,186,62.0,C,P
2436,wjkwpamrtz,21BRS1383,80,65,46,F,191,63.666666666666664,C,P
2437,opuxzducbb,21CSE1525,14,80,3,F,97,32.333333333333336,F,F
2438,jovhrqfyxd,21CSE1191,26,43,46,F,115,38.333333333333336,F,F
2439,jfdmmbisbs,21BRS1138,66,38,6,F,110,36.666666666666664,F,F
2440,njyplnbxhv,21BAI1218,58,79,0,M,137,45.666666666666664,E,P
2441,lcnvtiiqsr,21BRS1585,70,27,38,M,135,45.0,E,P
2442,gsmuxofbaj,21CPS1558,33,52,62,F,147,49.0,E,P
2443,hqpxpnuyfn,21CPS1322,68,9,20,M,97,32.333333333333336,F,F
2444,ypfpquzbyn,21CSE1504,75,52,61,F,188,62.666666666666664,C,P
2445,wgllqxydat,21CPS1480,32,92,8,F,132,44.0,E,P
2446,dzvuflwvic,21BAI1405,36,56,38,F,130,43.333333333333336,E,P
2447,yikayiswur,21BRS1215,48,45,28,M,121,40.333333333333336,F,P
2448,lkjzicktss,21BAI1408,34,32,21,M,87,29.0,F,F
2449,sgyyketmlh,21CPS1451,10,60,48,F,118,39.333333333333336,F,F
2450,jqoqclnqax,21BAI1213,69,86,61,F,216,72.0,B,P
2451,plmpwojfuv,21CPS1410,29,70,43,M,142,47.333333333333336,E,P
2452,gdwroqpooh,21CSE1537,48,50,95,M,193,64.33333333333333,C,P
2453,ibcfwmhxks,21CSE1147,72,6,12,F,90,30.0,F,F
2454,kcaiuswibd,21CSE1237,98,6,93,F,197,65.66666666666667,C,P
2455,hafeegpjij,21BRS1018,27,55,20,F,102,34.0,F,F
2456,gmlxqknrvu,21BAI1349,64,8,56,F,128,42.666666666666664,E,P
2457,hyhqvukvdc,21CPS1372,95,34,25,M,154,51.333333333333336,D,P
2458,upifpufirs,21CSE1341,0,32,55,F,87,29.0,F,F
2459,yxjvrmtomk,21BAI1061,95,34,66,F,195,65.0,C,P
2460,jtxpefgwnw,21CSE1153,26,89,12,F,127,42.333333333333336,E,P
2461,rtpbmmfvqi,21BAI1449,69,27,87,M,183,61.0,C,P
2462,vtckqzxlwx,21BAI1078,88,44,48,M,180,60.0,D,P
2463,xjsihtuoiy,21CPS1538,48,47,44,F,139,46.333333333333336,E,P
2464,vodzgiiftb,21CSE1149,19,43,79,M,141,47.0,E,P
2465,asjzaebjey,21BAI1164,37,16,81,F,134,44.666666666666664,E,P
2466,yrdpdoyted,21CSE1508,68,74,19,F,161,53.666666666666664,D,P
2467,hyzizrykgi,21CSE1389,94,28,76,F,198,66.0,C,P
2468,bdduhbhcjh,21BRS1346,64,88,55,M,207,69.0,C,P
2469,pxmykyhzsw,21BRS1114,12,80,36,F,128,42.666666666666664,E,P
2470,eayfzumowy,21CPS1002,27,99,23,M,149,49.666666666666664,E,P
2471,amyveamajl,21CPS1562,83,23,72,M,178,59.333333333333336,D,P
2472,bhoidjiuhd,21BRS1274,44,60,95,M,199,66.33333333333333,C,P
2473,nhcgmwdjoj,21BRS1534,7,33,71,M,111,37.0,F,F
2474,aetkdhmxpa,21BAI1567,59,98,72,F,229,76.33333333333333,B,P
2475,gillnfuumr,21CPS1270,84,95,40,F,219,73.0,B,P
2476,ovpiygfpib,21CPS1379,57,61,66,M,184,61.333333333333336,C,P
2477,kjrysjwxwu,21CPS1416,1,26,51,M,78,26.0,F,F
